Realdate;date;category;newColumn1;newColumn2;newColumn3;newColumn4;newColumn5;newColumn6;newColumn7;newColumn8;newColumn9;newColumn10;newColumn11;newColumn12;newColumn13;newColumn14;newColumn15;newColumn16;newColumn17;newColumn18;newColumn19;newColumn20;newColumn21;newColumn22;newColumn23;newColumn24;newColumn25;newColumn26;newColumn27;newColumn28;newColumn29;newColumn30;newColumn31;newColumn32;newColumn33;newColumn34
 01/10/2019;19:00:00 - 19:59:59;AM08-H;8;17;0;1;0;2;3;0;5;3;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM09-I;7;24;3;3;4;5;1;2;0;4;6;6;1;3;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM10-J;3;13;1;1;2;2;1;0;2;0;0;2;2;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM11-K;8;21;1;0;1;6;3;3;3;2;0;8;3;3;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM12-L;10;25;5;2;4;4;1;2;8;1;4;0;2;13;14;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM13-M;5;4;1;3;2;2;0;1;6;2;4;4;1;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM14-N;26;40;3;13;4;13;6;3;11;3;13;4;5;0;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM15-O;14;9;3;1;1;2;5;3;9;6;6;4;15;8;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;AM16-P;16;27;7;12;4;12;2;11;15;12;18;14;15;18;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;A;4;4;3;4;1;6;3;2;3;5;8;8;6;9;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;B;9;9;0;3;1;4;5;3;5;7;8;8;7;10;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;C;167;154;31;88;35;111;64;49;137;105;183;192;145;177;191;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;D;18;35;5;17;3;21;9;11;12;18;28;36;26;38;40;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;E;8;15;5;4;1;3;4;6;8;5;17;24;10;11;11;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;F;14;8;0;5;0;10;2;1;4;3;6;7;7;4;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;G;16;22;4;3;4;8;4;7;11;7;18;13;13;13;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;H;13;20;2;4;2;4;1;5;7;6;9;13;4;4;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;I;30;20;12;15;8;26;9;6;14;14;30;36;26;31;30;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;J;34;33;15;19;5;18;14;12;23;12;32;30;18;44;29;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;K;37;43;5;16;6;21;10;7;15;19;41;38;26;32;31;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;L;35;46;8;15;4;20;11;10;23;12;29;28;19;23;29;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;M;19;11;3;7;0;7;4;2;12;10;11;12;12;5;11;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;N;1;2;0;0;0;3;1;0;0;1;7;3;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;O;17;27;5;8;7;11;7;9;15;15;22;21;18;18;8;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;P;43;29;7;13;4;31;10;12;23;17;25;31;29;22;27;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;Q;21;18;4;5;0;14;6;2;15;16;22;19;11;11;31;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;19:00:00 - 19:59:59;U;4;3;0;2;2;1;1;1;2;2;4;2;5;3;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM01-A;0;0;0;0;0;0;1;2;0;3;1;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM02-B;17;0;5;13;8;5;9;14;10;7;5;8;10;17;15;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM03-C;3;8;0;0;0;0;1;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM04-D;1;7;0;0;1;1;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM05-E;1;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM06-F;3;4;0;3;1;0;0;2;1;1;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM07-G;2;2;1;0;0;1;0;0;0;1;0;0;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM08-H;1;10;1;0;1;1;0;0;0;0;0;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM09-I;6;10;1;3;1;2;9;3;1;0;6;2;4;6;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM10-J;1;2;0;2;2;0;3;0;3;0;2;2;3;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM11-K;1;9;0;0;1;0;0;1;4;1;0;2;0;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM12-L;6;10;1;4;2;2;3;0;2;4;1;0;2;4;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM13-M;0;3;1;2;1;2;2;3;0;1;1;3;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM14-N;13;28;3;6;3;4;5;3;4;5;8;7;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM15-O;6;10;1;4;0;5;1;5;2;1;6;6;2;6;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;AM16-P;20;18;3;3;4;3;8;4;4;11;8;14;9;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;A;4;1;0;5;2;1;0;2;3;0;4;2;3;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;B;5;3;1;1;0;2;1;4;1;5;10;5;3;5;10;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;C;98;117;23;41;14;79;49;27;59;87;84;104;78;95;115;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;D;21;11;4;8;3;20;8;7;8;25;18;28;26;30;50;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;E;5;9;3;8;1;2;2;3;3;4;7;5;6;6;8;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;F;4;1;0;4;0;4;0;3;0;1;1;3;2;5;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;G;15;7;2;5;0;5;3;2;5;7;2;4;5;7;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;H;8;8;0;6;0;4;1;2;4;8;2;5;9;7;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;I;23;14;2;6;4;20;4;3;7;9;17;25;6;15;21;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;J;29;26;5;3;4;8;4;3;9;15;20;18;12;18;29;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;K;22;37;12;16;5;24;8;9;11;16;18;25;14;21;27;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;L;32;26;5;13;2;14;6;5;21;11;27;15;18;19;20;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;M;7;9;1;0;3;4;2;0;5;3;9;8;2;4;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;N;2;1;1;0;0;0;3;0;0;1;1;0;1;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;O;8;6;6;5;4;8;2;4;4;8;8;6;4;6;7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;P;21;18;9;5;4;17;9;4;8;14;21;16;27;23;21;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;Q;15;8;2;3;2;9;2;5;9;7;9;10;3;13;10;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;20:00:00 - 20:59:59;U;2;4;0;1;1;2;0;0;2;2;3;3;0;3;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM01-A;0;2;1;0;2;0;0;1;1;0;0;1;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM02-B;12;0;7;6;9;7;11;6;7;11;12;16;9;7;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM03-C;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM04-D;4;3;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM05-E;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM06-F;2;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM07-G;3;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM08-H;2;4;2;0;1;0;0;0;1;1;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM09-I;6;9;2;5;1;2;0;4;1;0;3;13;1;6;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM10-J;0;1;0;0;0;0;0;1;0;0;1;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM11-K;4;7;1;1;0;0;1;0;1;3;1;0;3;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM12-L;6;6;1;1;2;3;0;0;1;0;2;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM13-M;1;5;0;2;0;3;1;0;1;2;2;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM14-N;6;11;1;6;0;7;1;0;4;4;3;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM15-O;4;6;0;1;0;3;1;0;4;1;5;2;3;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;AM16-P;12;16;3;4;1;7;2;1;4;9;3;13;7;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;A;6;5;0;3;0;1;1;0;0;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;B;1;5;2;1;1;1;0;1;0;3;2;3;5;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;C;54;44;11;40;11;55;35;19;40;36;49;74;63;60;95;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;D;16;12;0;13;1;10;5;4;17;12;14;19;22;31;56;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;E;7;8;1;4;0;1;1;1;4;2;6;9;7;2;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;F;1;4;1;1;1;2;0;0;1;0;6;3;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;G;6;8;1;4;2;2;2;2;5;2;2;4;6;7;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;H;4;4;1;2;0;3;2;1;6;5;1;6;3;4;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;I;17;14;6;9;2;8;4;6;5;4;13;13;8;13;11;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;J;23;8;4;12;5;11;5;6;11;8;11;25;12;17;17;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;K;15;10;4;8;0;11;6;1;8;13;8;9;11;13;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;L;15;18;6;4;2;8;3;4;14;9;7;23;21;9;16;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;M;11;3;0;3;1;2;0;0;1;1;4;1;3;4;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;N;0;3;0;0;0;0;0;2;0;0;1;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;O;5;3;1;1;0;5;3;1;2;2;7;4;9;6;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;P;16;9;3;10;1;5;5;6;12;12;17;8;11;17;20;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;Q;8;7;2;7;1;8;6;3;5;3;10;10;12;10;9;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;21:00:00 - 21:59:59;U;2;1;0;0;1;0;1;1;3;3;0;2;2;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM01-A;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM02-B;3;0;1;5;3;3;3;2;10;1;2;2;2;1;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM03-C;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM04-D;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM05-E;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM06-F;0;1;0;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM07-G;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM08-H;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM09-I;4;9;2;5;0;0;0;0;0;0;0;5;1;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM10-J;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM11-K;5;3;0;0;1;0;0;0;3;0;0;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM12-L;2;3;0;1;0;2;1;0;0;2;0;0;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM13-M;1;1;0;1;1;2;0;0;2;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM14-N;4;5;0;3;0;0;1;3;1;3;1;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM15-O;2;1;0;0;1;0;0;0;3;1;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;AM16-P;7;7;0;3;0;5;2;2;1;2;5;10;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;A;1;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;B;0;1;0;1;0;3;2;0;1;0;2;3;2;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;C;21;25;8;12;10;24;9;10;10;9;19;33;31;25;51;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;D;7;10;1;9;1;6;5;23;4;8;9;15;6;10;25;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;E;4;2;0;1;0;0;0;0;2;2;3;2;2;2;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;F;0;0;0;1;0;0;0;0;1;1;1;1;0;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;G;3;5;1;1;1;0;0;1;0;0;3;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;H;4;1;0;1;0;1;0;0;1;2;3;2;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;I;5;10;2;4;0;1;1;1;5;2;5;9;2;5;9;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;J;6;2;4;4;1;4;5;4;7;6;6;9;5;12;13;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;K;2;7;2;3;0;0;2;3;2;3;4;5;4;8;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;L;15;10;2;3;1;7;2;1;2;7;5;5;13;5;19;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;M;1;2;0;1;0;3;1;0;0;1;4;4;1;2;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;N;2;0;0;0;0;2;0;0;1;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;O;2;2;1;2;2;2;0;0;2;0;3;1;3;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;P;5;5;1;3;1;4;2;2;1;4;4;4;5;6;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;Q;5;8;1;2;0;2;2;1;3;5;0;8;4;4;7;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;22:00:00 - 22:59:59;U;1;0;0;1;0;2;1;4;0;0;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM01-A;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM02-B;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM03-C;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM04-D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM05-E;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM06-F;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM07-G;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM08-H;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM09-I;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM10-J;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM11-K;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM12-L;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM13-M;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM14-N;0;0;2;1;0;0;0;0;0;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM15-O;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;AM16-P;2;5;0;2;1;2;1;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
 01/10/2019;23:00:00 - 23:59:59;A;1;1;0;2;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
